folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p7,p7_3,p8_1,p8_2,p9,p10,p11,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p13,p13_3,p14_1,p14_2,p15,p16,p17,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p26,p27,p28,p29,p30,p31,p32,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl,material_leido,cond_act_segmentado,nivel_segmentado
11B214,2,40167,4,1,0,2,21,224,2,29,3,3,7,1,1,1,2,2,1,1,2,3,2,2,1,2,2,2,3,400,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,3,4,2,0,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,16995,1,2,1,2,0,0,1,2,0,1
11B214,2,40167,1,1,0,1,21,224,2,59,2,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,0,3,0,1,2,2,2,2,8497,4,4,2,0,0,0,2,0,2,0
12B222,2,40196,4,1,0,4,21,224,1,35,3,3,1,1,1,1,1,2,1,1,5,4,2,2,2,1,2,2,3,1000,2,1,1,2,4,1,1,2,2,2,2,2,2,2,2,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,1,0,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,30768,1,2,1,2,2,0,1,7,2,1
12B222,2,40196,3,1,0,1,21,224,1,61,7,1,1,1,1,1,2,2,2,1,2,3,2,2,2,1,2,2,3,300,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,0,2,3,2,0,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,7692,1,2,1,2,0,0,1,2,2,2
12B222,2,40196,2,1,0,1,21,224,1,57,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,15384,4,4,2,0,0,0,2,0,2,1
13B214,2,40199,2,1,0,3,21,224,1,20,4,3,1,1,2,1,2,2,2,1,4,2,2,1,2,2,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,4,4,3,1,0,2,2,1,1,3,1,1,2,1,6,1,1,1,2,1,45615,3,2,1,1,0,0,1,4,2,1
13B214,2,40199,3,1,0,1,21,224,2,78,2,6,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,3,2,3,0,3,0,1,2,1,3,3,11404,4,4,2,0,0,0,2,0,0,0
13A228,2,40224,3,1,0,1,21,224,1,34,4,3,1,1,1,1,1,2,2,1,2,4,2,1,2,2,2,2,3,500,2,1,1,2,4,1,2,2,2,2,2,2,2,2,3,100,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,3,1,0,2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,8593,1,2,1,2,2,0,1,4,2,1
13A228,2,40224,4,1,0,1,21,224,1,57,7,5,1,1,1,1,1,2,2,2,1,3,2,2,2,1,2,2,3,185,2,1,1,2,4,2,2,2,2,2,2,1,2,2,3,120,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,3,2,0,2,2,2,1,2,2,2,0,2,0,1,2,1,2,2,8593,1,2,1,2,2,0,1,3,2,2
13A228,2,40224,1,1,0,3,21,224,1,22,7,2,6,1,1,1,1,2,2,1,6,2,2,1,2,2,2,2,1,0,1,2,1,3,2,2,1,2,2,2,1,2,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,3,4,2,0,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,25778,1,2,1,1,3,0,1,9,1,2
11A228,2,40289,3,1,0,4,21,224,2,21,7,2,6,1,1,1,2,1,1,1,3,2,2,1,2,1,2,2,3,1500,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,2,1,2,0,2,1,1,120,1,3,3,3,1,0,1,2,1,1,2,2,2,0,2,0,1,1,1,1,1,57999,1,2,1,2,0,2,1,4,1,2
11A228,2,40289,4,1,0,1,21,224,1,22,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,14499,4,4,2,0,0,0,2,0,2,1
11B215,2,40355,2,1,0,1,21,224,2,65,4,1,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,23433,4,4,2,0,0,0,2,0,0,1
11B215,2,40355,3,1,0,2,21,224,2,39,7,5,7,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1,1,2,2,2,2,2,3,110,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,15623,3,3,1,0,2,0,1,2,0,2
11B215,2,40355,4,1,0,1,21,224,2,37,3,3,7,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,7811,1,3,1,0,0,0,2,0,0,1
12B215,2,40357,1,1,0,1,21,224,1,48,3,3,1,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,1,1,3,50,2,1,2,30,2,0,3,3,2,0,2,2,2,2,3,2,2,0,2,0,1,3,2,2,2,18598,3,3,1,0,0,2,1,3,2,1
12B215,2,40357,3,1,0,2,21,224,2,31,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,3,3,3,0,2,0,1,1,1,1,1,18598,4,4,2,0,0,0,2,0,2,1
12B215,2,40357,2,1,0,1,21,224,2,44,3,3,3,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,24797,4,4,2,0,0,0,2,0,2,1
12B215,2,40357,4,1,0,2,21,224,2,51,4,1,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,2,2,2,0,2,2,2,2,2,2,2,0,3,0,1,3,3,3,3,24797,3,3,1,0,0,0,2,0,2,1
12B221,3,40002,2,1,0,1,40,224,2,61,6,3,8,1,1,1,2,2,2,2,1,3,2,1,2,2,2,2,3,200,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,2,2,2,0,1,2,2,2,2,2,2,0,1,1,1,1,1,1,1,15607,1,1,1,2,0,0,1,1,0,1
12B221,3,40002,3,1,0,2,40,224,2,43,4,3,1,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,2,2,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,6,3,3,1,0,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,31213,1,3,1,0,2,0,1,2,2,1
12B221,3,40002,4,1,0,7,40,224,2,25,7,2,1,1,1,1,2,2,2,1,1,4,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,3,4,2,0,1,2,2,2,2,2,2,0,2,0,1,1,1,1,1,39016,1,2,1,2,0,0,1,1,2,2
12B221,3,40002,1,1,0,2,40,224,2,73,7,5,8,1,1,1,2,2,2,2,1,3,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,1,2,2,1,15607,1,1,1,2,0,0,1,1,0,2
11B216,3,40011,1,1,0,1,40,224,1,64,0,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768,0,0,0,0,0,0,0,0,2,0
11B216,3,40011,4,1,0,1,40,224,2,71,2,3,8,1,1,1,2,2,2,2,2,5,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,15768,1,1,1,2,0,0,1,2,0,0
11B216,3,40011,3,1,0,2,40,224,2,23,7,4,1,1,1,1,1,2,2,2,2,5,2,2,1,2,2,2,3,500,2,1,1,1,5,2,2,2,1,2,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,2,0,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,15768,1,2,1,2,2,0,1,3,2,2
13B213,3,40033,4,1,1,1,40,224,2,32,7,5,1,1,1,1,2,2,2,1,1,5,2,2,1,2,2,2,3,3000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,10025,1,2,1,2,0,0,1,1,2,2
13B213,3,40033,1,1,0,1,40,224,2,45,7,4,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,10025,2,4,2,0,0,0,2,0,2,2
13B213,3,40033,2,1,0,1,40,224,1,45,2,6,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,1,2,1,1,20051,4,4,2,0,0,0,2,0,2,0
13B213,3,40033,3,1,0,2,40,224,1,43,4,3,1,1,1,1,2,2,2,1,2,5,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,3,3,1,0,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,30075,1,2,1,2,0,0,1,2,2,1
13B216,3,40121,1,1,0,1,40,224,1,69,6,3,8,1,1,1,1,2,2,2,5,3,2,2,2,1,2,2,3,150,1,1,1,2,4,2,2,1,2,2,2,2,2,2,3,100,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,3,3,2,0,1,2,2,1,1,1,2,0,1,1,1,1,2,1,1,10163,1,2,1,3,2,0,1,7,0,1
13B216,3,40121,2,1,0,1,40,224,2,27,7,4,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,10163,2,4,2,0,0,0,2,0,2,2
13B216,3,40121,3,1,1,1,40,224,1,38,7,5,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,10163,2,4,2,0,0,0,2,0,2,2
12A227,3,40135,2,1,0,1,40,224,1,33,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,2,2,0,1,1,1,2,2,8880,4,4,2,0,0,0,2,0,2,1
12A227,3,40135,4,1,0,2,40,224,2,25,3,3,7,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,2,2,2,0,1,2,2,1,2,2,2,0,2,0,1,1,1,1,1,17759,1,3,1,0,0,0,2,0,0,1
12A227,3,40135,1,1,0,1,40,224,2,42,3,3,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,2,2,0,2,0,1,1,2,1,2,17759,2,4,2,0,0,0,2,0,2,1
12A227,3,40135,3,1,0,2,40,224,2,29,4,3,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,2,2,0,2,0,1,1,1,1,1,26639,4,4,2,0,0,0,2,0,1,1
12B214,3,40140,4,1,0,1,40,224,1,39,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,0,2,0,1,2,1,2,1,16722,4,4,2,0,0,0,2,0,2,1
12B214,3,40140,3,1,0,2,40,224,2,83,0,,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25082,0,0,0,0,0,0,0,0,0,0
12B214,3,40140,2,1,0,2,40,224,2,47,6,2,1,1,1,1,2,2,2,2,1,4,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,33443,1,1,1,2,0,0,1,1,2,1
12B214,3,40140,1,1,0,1,40,224,1,36,7,4,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,3,2,0,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,16722,1,2,1,2,0,0,1,1,2,2
12A228,3,40166,2,1,0,2,40,224,2,56,6,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,29237,4,4,2,0,0,0,2,0,2,1
12A228,3,40166,3,1,0,1,40,224,2,25,7,4,1,1,2,1,2,2,2,2,1,3,2,2,2,1,2,2,3,200,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,9746,3,1,1,2,0,0,1,1,2,2
12A228,3,40166,4,1,0,1,40,224,2,38,7,5,1,1,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,2,1,2,2,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,6,3,3,2,0,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,9746,1,3,1,0,2,0,1,2,2,2
13B222,3,40277,4,1,0,1,40,224,2,47,4,2,1,1,1,1,2,2,2,2,1,4,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,2,2,2,0,2,2,2,2,1,2,2,0,1,2,1,1,1,1,1,10781,1,1,1,2,0,0,1,1,2,1
13B222,3,40277,1,1,0,1,40,224,1,39,3,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,2,2,2,21564,4,4,2,0,0,0,2,0,2,1
13B222,3,40277,3,1,0,1,40,224,2,68,6,2,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,2,0,1,1,2,1,2,10781,4,4,2,0,0,0,2,0,0,1
13B222,3,40277,2,1,0,2,40,224,1,25,2,6,9,1,1,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,2,2,1,3,100,2,1,1,20,2,0,2,2,2,0,2,2,2,2,1,2,1,1,2,0,1,1,2,1,1,21564,1,3,1,0,0,2,1,3,0,0
12B215,3,40281,1,1,0,1,40,224,1,30,7,4,1,1,1,1,2,2,2,1,15,3,2,2,1,1,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,3,3,2,0,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,7508,1,2,1,1,0,0,1,15,2,2
12B215,3,40281,2,1,0,2,40,224,2,41,4,3,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,0,1,1,2,2,1,7508,4,4,2,0,0,0,2,0,2,1
12B215,3,40281,3,1,0,1,40,224,1,38,7,5,1,1,1,1,2,2,2,1,2,3,2,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,3,3,1,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,7508,1,2,1,2,0,0,1,2,2,2
12B215,3,40281,4,1,0,1,40,224,2,63,2,6,8,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,22524,4,4,2,0,0,0,2,0,0,0
11B222,3,40331,1,1,0,2,40,224,2,53,6,3,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,2,0,1,1,1,2,1,25709,4,4,2,0,0,0,2,0,0,1
11B222,3,40331,4,1,0,1,40,224,1,49,7,5,1,1,1,1,2,2,2,1,2,3,2,2,2,1,2,2,3,100,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,1,2,2,1,2,2,2,0,2,0,1,2,1,1,2,8570,1,2,1,2,0,0,1,2,2,2
11B222,3,40331,3,1,0,1,40,224,2,50,7,5,1,1,1,1,2,2,2,2,4,1,2,2,2,1,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,8570,1,1,1,3,0,0,1,4,2,2
11B222,3,40331,2,1,0,2,40,224,2,64,2,6,7,1,1,1,2,2,2,2,1,5,2,2,2,2,2,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,2,2,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,25709,1,1,1,2,0,0,1,1,0,0
11B213,4,40005,3,1,0,2,28,224,1,67,7,3,7,1,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,2,1,3,20,2,1,5,15,2,0,4,2,1,0,2,2,2,2,2,2,2,0,1,3,1,2,1,2,1,22946,3,3,1,0,0,2,1,2,0,2
11B213,4,40005,1,1,0,2,28,224,2,49,4,3,7,1,1,1,2,2,2,1,10,4,2,2,1,1,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,4,4,1,0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,22946,1,2,1,1,0,0,1,10,0,1
11B221,4,40005,4,1,0,1,28,224,1,39,4,1,1,1,1,1,2,1,2,1,3,4,1,2,2,1,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,1,3,21,2,1,1,20,2,0,1,2,1,0,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,8293,1,2,1,2,0,2,1,6,2,1
11B213,4,40005,4,1,0,1,28,224,1,64,2,6,1,1,1,1,2,2,2,1,1,5,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,15297,1,2,1,2,0,0,1,1,2,0
11B221,4,40005,3,1,0,2,28,224,2,57,2,4,7,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,16586,4,4,2,0,0,0,2,0,0,0
11B221,4,40005,2,1,0,2,28,224,1,56,4,3,8,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,2,1,2,1,2,2,3,60,2,1,1,3,3,1,1,1,1,1,3,50,2,1,1,20,2,0,2,2,1,0,2,2,2,2,2,1,1,1,2,0,1,1,1,1,2,49757,1,3,1,0,2,2,1,7,0,1
11B221,4,40005,1,1,0,1,28,224,1,37,3,3,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,4,1,0,2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,16586,3,3,1,0,0,0,2,0,2,1
11A227,4,40078,4,1,0,1,28,224,1,45,8,2,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,2,3,1,0,1,2,2,1,2,1,2,0,1,2,1,2,2,2,1,16704,3,3,1,0,0,0,2,0,2,2
11A227,4,40078,1,1,0,1,28,224,1,29,6,3,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,1,0,2,2,2,2,2,1,2,0,1,1,1,2,1,2,1,16704,1,3,1,0,0,0,2,0,2,1
11A227,4,40078,3,1,0,1,28,224,1,22,3,3,1,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,2,2,2,2,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,2,2,0,2,2,2,2,2,1,1,1,2,0,1,2,1,1,1,16704,3,3,1,0,2,0,1,3,2,1
11A227,4,40078,2,1,0,3,28,224,1,52,3,1,1,1,1,1,2,2,2,2,1,5,2,2,1,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,3,3,2,0,2,2,2,2,2,2,2,0,2,0,1,2,1,2,2,25057,1,1,1,2,0,0,1,1,2,1
12B216,4,40093,3,1,0,1,28,224,2,63,2,6,8,1,1,1,2,2,2,2,1,5,2,2,1,2,2,2,3,200,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,1,2,1,0,2,2,2,2,2,1,2,0,1,1,1,2,2,2,2,16381,1,1,1,2,0,0,1,1,0,0
12B216,4,40093,1,1,0,2,28,224,2,38,7,4,1,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,2,1,2,2,2,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,2,3,1,0,2,2,2,2,2,1,2,0,2,0,1,1,1,2,2,16381,1,3,1,0,2,0,1,2,2,2
